Station Id,Station Name,County Name,Elevation (ft),Year,Jan,Jan,Jan,Jan,Feb,Feb,Feb,Feb,Mar,Mar,Mar,Mar,Apr,Apr,Apr,Apr,May,May,May,May,Jun,Jun,Jun,Jun,Jul,Jul,Jul,Jul,Aug,Aug,Aug,Aug,Sep,Sep,Sep,Sep,Oct,Oct,Oct,Oct,Nov,Nov,Nov,Nov,Dec,Dec,Dec,Dec
373,Buckskin Lower,Humboldt,6930,2019,6.0,4.5,30,31,8.3,6.7,24,32,13.9,12.0,31,32,16.5,14.4,41,32,21.0,0.0,45,42,25.2,0.0,54,52,25.4,0.0,64,58,25.4,0.0,64,59,25.9,0.0,52,50,0.0,0.0,38,35,0.6,0.0,38,31,2.7,1.1,29,32
373,Buckskin Lower,Humboldt,6930,2020,6.0,4.3,30,32,11.2,9.1,30,32,11.9,10.4,34,32,14.1,12.1,41,34,14.9,0.0,48,47,16.9,0.0,54,50,19.9,0.0,63,56,20.6,0.0,65,59,20.9,0.0,59,53,0.0,0.0,48,41,0.9,0.0,34,34,5.5,2.7,29,32
373,Buckskin Lower,Humboldt,6930,2021,7.9,5.0,30,32,10.4,7.4,28,32,14.1,11.3,33,33,15.9,12.4,41,33,16.6,0.0,47,46,18.0,0.0,62,55,19.6,0.0,69,62,19.8,0.0,63,59,19.9,0.0,56,51,0.0,0.0,43,38,6.3,0.0,39,35,7.6,0.0,30,32
417,Corral Canyon,Elko,8445,1994,5.3,2.1,25,,8.4,6.2,22,,12.1,9.7,33,,15.3,12.3,35,,21.2,14.0,45,,24.3,0.0,57,,24.4,0.0,64,,24.4,0.0,63,,25.0,0.0,53,,0.0,0.0,37,,3.3,0.0,21,,8.3,5.8,25,
417,Corral Canyon,Elko,8445,1995,10.5,8.1,24,,14.9,13.3,33,,16.1,15.3,28,,22.6,20.0,32,,29.1,24.3,38,,36.3,18.4,47,,39.6,0.0,59,,39.6,0.0,61,,39.8,0.0,53,,0.0,0.0,41,,0.4,0.0,36,,2.0,1.5,26,
417,Corral Canyon,Elko,8445,1996,6.4,5.4,24,,13.6,11.3,28,,17.8,15.0,30,,22.7,20.6,35,,26.5,19.1,42,,29.8,0.0,56,,30.0,0.0,64,,30.0,0.0,62,,30.0,0.0,49,,0.0,0.0,39,,2.4,2.6,30,,5.8,4.7,25,
417,Corral Canyon,Elko,8445,1997,13.2,12.3,23,,18.5,18.6,21,,20.5,21.4,33,,22.8,21.3,31,,27.3,22.8,48,,29.0,0.0,51,,35.1,0.0,58,,37.1,0.0,62,,37.5,0.0,51,,0.0,0.0,39,,2.4,0.0,31,,5.4,2.5,22,
417,Corral Canyon,Elko,8445,1998,7.0,4.5,25,,12.6,9.9,21,,18.9,16.1,28,,23.8,20.4,32,,28.7,18.7,38,,34.9,11.4,47,,38.3,0.0,63,,39.4,0.0,63,,39.5,0.0,50,,0.0,0.0,36,,2.7,1.9,30,,5.5,5.0,23,
417,Corral Canyon,Elko,8445,1999,7.1,6.7,25,,11.9,11.0,26,,15.2,13.9,30,,18.7,16.3,30,,26.2,22.5,40,,28.3,2.2,53,,30.6,0.0,62,,30.6,0.0,59,,32.0,0.0,51,,0.0,0.0,46,,0.4,0.0,37,,1.5,0.6,24,
417,Corral Canyon,Elko,8445,2000,4.0,3.2,25,,6.7,6.0,28,,12.6,12.1,28,,16.0,16.1,40,,18.4,10.0,46,,22.6,0.0,57,,23.0,0.0,64,,23.0,0.0,63,,23.3,0.0,52,,0.0,0.0,39,,3.2,1.6,23,,4.9,2.6,27,
417,Corral Canyon,Elko,8445,2001,6.1,4.4,23,,9.2,7.9,22,,12.4,11.2,31,,16.3,15.0,34,,21.3,15.6,51,,21.3,0.0,56,,21.3,0.0,61,,22.2,0.0,65,,22.5,0.0,56,,0.0,0.0,45,,1.0,0.1,32,,5.0,2.7,23,
417,Corral Canyon,Elko,8445,2002,9.1,7.1,22,,10.9,8.7,26,,12.6,10.4,26,,15.4,13.0,37,,20.3,11.7,45,,22.1,0.0,56,,22.4,0.0,66,,22.8,0.0,60,,23.0,0.0,52,,0.0,0.0,38,,0.8,0.0,31,,3.3,2.2,25,
417,Corral Canyon,Elko,8445,2003,5.0,3.9,33,,7.7,6.4,21,,10.6,9.2,30,,13.3,10.9,32,,21.1,16.8,46,,23.8,0.0,56,,23.8,0.0,67,,23.8,0.0,62,,25.9,0.0,53,,0.0,0.0,47,,0.3,0.3,25,,2.8,2.5,25,
417,Corral Canyon,Elko,8445,2004,7.3,8.0,24,,8.8,9.1,21,,14.0,14.6,36,,15.7,14.5,36,33,20.4,15.4,44,35,22.6,0.0,55,50,23.1,0.0,62,54,23.8,0.0,58,52,25.6,0.0,50,45,0.0,0.0,38,38,5.0,4.2,27,34,8.5,7.8,26,33
417,Corral Canyon,Elko,8445,2005,11.2,10.5,,,16.4,16.7,26,33,18.6,19.8,29,33,22.6,24.0,33,33,31.1,31.2,43,33,37.0,11.2,50,42,38.7,0.0,65,55,38.7,0.0,61,53,38.7,0.0,50,46,0.0,0.0,41,37,1.6,0.0,33,33,5.1,3.0,26,32
417,Corral Canyon,Elko,8445,2006,8.3,5.0,25,32,13.6,9.2,25,32,16.8,11.9,24,32,24.3,19.4,36,32,29.9,17.4,47,38,30.7,0.0,58,52,31.3,0.0,65,57,31.3,0.0,61,56,31.4,0.0,51,46,0.0,0.0,41,36,2.4,0.0,33,31,5.3,1.6,29,30
417,Corral Canyon,Elko,8445,2007,7.3,3.7,23,30,8.9,4.7,28,30,12.5,8.2,37,31,16.3,11.7,39,31,20.0,9.2,49,39,21.5,0.0,57,49,23.5,0.0,66,55,23.5,0.0,63,56,24.3,0.0,52,47,0.0,0.5,42,35,2.6,0.0,37,31,3.4,0.2,22,30
417,Corral Canyon,Elko,8445,2008,7.5,4.3,22,30,13.5,8.5,27,30,17.5,12.1,28,31,20.5,14.7,34,31,23.0,12.9,43,33,24.0,0.0,55,47,25.2,0.0,64,54,25.2,0.0,63,56,25.2,0.0,54,48,0.0,0.0,44,36,2.3,0.0,37,33,5.9,0.0,25,29
417,Corral Canyon,Elko,8445,2009,10.3,3.9,29,30,13.7,7.5,28,30,16.9,11.3,30,31,20.6,14.3,35,31,26.9,18.1,49,36,28.1,0.0,50,47,32.3,0.0,62,54,32.8,0.0,59,54,35.2,0.0,57,51,0.0,0.0,37,36,3.4,0.7,35,31,4.2,0.3,22,28
417,Corral Canyon,Elko,8445,2010,6.7,2.6,29,29,9.2,5.8,27,30,11.2,8.2,30,30,16.3,13.7,34,31,20.7,13.1,37,31,26.6,10.0,53,43,26.7,0.0,63,55,26.8,0.0,60,54,26.9,0.0,56,47,0.0,0.0,44,40,4.9,0.5,30,33,11.1,4.3,29,32
417,Corral Canyon,Elko,8445,2011,18.2,11.5,28,32,19.3,12.1,24,32,21.9,13.9,30,31,26.7,17.6,32,32,32.9,23.0,39,32,38.9,16.1,51,41,39.7,0.0,62,55,40.3,0.0,63,56,40.7,0.0,57,49,0.0,0.0,43,38,5.3,0.0,31,31,7.3,1.1,27,29
417,Corral Canyon,Elko,8445,2012,7.7,1.5,30,28,11.3,3.7,25,28,13.0,5.2,34,29,16.2,6.7,40,31,19.8,0.0,47,43,21.0,0.0,56,51,21.3,0.0,64,57,22.8,0.0,64,58,24.3,0.0,57,50,0.0,0.0,45,40,1.2,0.0,37,33,3.3,0.9,25,30
417,Corral Canyon,Elko,8445,2013,7.9,4.3,26,30,12.1,9.5,24,31,14.5,12.1,34,31,15.8,13.0,36,31,18.0,8.8,45,39,19.0,0.0,58,53,19.3,0.0,65,58,21.0,0.0,63,58,21.7,0.0,51,49,0.0,0.0,39,34,1.5,0.8,35,31,2.9,2.2,26,30
417,Corral Canyon,Elko,8445,2014,6.1,5.9,31,30,9.2,9.2,30,31,13.8,12.5,33,31,18.1,15.5,37,31,21.9,13.8,47,35,23.8,0.0,55,52,24.3,0.0,64,57,25.8,0.0,57,54,28.3,0.0,55,50,0.0,0.0,48,40,0.2,0.0,34,32,3.5,1.6,28,31
417,Corral Canyon,Elko,8445,2015,8.8,6.6,33,31,10.6,8.2,35,31,11.6,9.1,39,31,12.7,7.5,37,32,15.2,0.6,44,41,18.8,0.0,60,54,20.2,0.0,58,55,24.5,0.0,62,56,25.8,0.0,56,50,0.0,0.0,47,42,3.5,0.3,28,34,8.1,4.1,24,33
417,Corral Canyon,Elko,8445,2016,15.9,11.5,27,32,20.2,16.0,33,32,21.2,17.3,34,32,26.6,23.9,39,32,32.7,22.4,44,32,34.4,0.0,59,52,34.6,0.0,63,56,34.7,0.0,63,57,34.9,0.0,51,47,0.0,0.0,44,38,3.8,0.0,37,33,6.7,1.9,26,32
417,Corral Canyon,Elko,8445,2017,11.5,6.4,25,32,19.4,13.4,30,32,25.2,17.1,36,32,29.6,19.7,,32,35.4,20.8,47,33,37.3,0.0,57,51,38.8,0.0,65,56,38.9,0.0,62,56,39.3,0.0,50,47,0.0,0.0,42,34,0.9,0.0,38,32,5.0,1.0,33,31
417,Corral Canyon,Elko,8445,2018,6.3,2.7,33,31,8.9,5.6,24,31,11.7,7.8,30,31,17.4,14.0,38,31,19.9,6.3,46,41,22.1,0.0,56,51,22.1,0.0,66,58,22.3,0.0,62,59,22.6,0.0,56,51,0.0,0.0,40,37,3.5,0.0,33,29,7.1,3.3,26,29
417,Corral Canyon,Elko,8445,2019,10.1,6.4,28,30,13.8,10.6,22,30,19.2,16.3,30,31,26.4,24.4,39,31,34.2,25.0,41,31,40.3,14.2,53,42,40.4,0.0,62,55,40.7,0.0,63,57,41.0,0.0,50,49,0.0,0.0,37,32,1.2,0.0,36,28,2.9,2.0,27,29
417,Corral Canyon,Elko,8445,2020,7.2,6.1,28,29,10.1,9.0,27,29,11.3,10.4,31,29,13.5,12.5,38,31,14.5,0.9,48,45,15.7,0.0,53,51,16.7,0.0,65,58,16.7,0.0,66,60,17.0,0.0,58,53,0.0,0.0,47,42,0.3,0.0,34,33,3.7,3.0,28,27
417,Corral Canyon,Elko,8445,2021,6.0,4.9,28,28,7.6,6.6,25,30,11.9,11.6,30,31,15.8,16.4,38,32,17.9,11.4,45,38,20.8,0.0,62,57,20.9,0.0,66,60,22.4,0.0,61,59,22.5,0.0,56,53,0.0,0.0,41,36,6.3,2.1,39,31,7.2,1.3,28,29
443,Diamond Peak,Eureka,8017,1994,4.2,0.8,28,,6.3,2.7,24,,9.8,4.3,36,,11.7,1.1,38,,16.2,0.9,47,,18.0,0.0,60,,18.0,0.0,67,,18.3,0.0,66,,19.3,0.0,56,,0.0,0.0,40,,1.7,0.0,23,,4.4,1.3,27,
443,Diamond Peak,Eureka,8017,1995,5.9,2.5,26,,10.3,5.7,36,,11.5,4.6,30,,17.6,4.5,34,,21.6,0.0,40,,24.9,0.0,49,,27.0,0.0,62,,27.0,0.0,64,,27.2,0.0,56,,0.0,0.0,45,,0.0,0.0,39,,0.6,0.0,28,
443,Diamond Peak,Eureka,8017,1996,3.8,2.2,27,,7.2,4.3,31,,9.6,8.0,33,,12.7,7.7,38,,14.1,0.0,46,,16.9,0.0,59,,17.0,0.0,67,,17.7,0.0,66,,17.8,0.0,53,,0.0,0.0,42,,1.9,1.3,33,,5.3,1.5,27,
443,Diamond Peak,Eureka,8017,1997,7.9,3.2,25,,10.7,4.8,24,,13.6,7.7,37,,14.1,0.4,35,,16.8,0.0,51,,17.7,0.0,54,,20.4,0.0,62,,21.2,0.0,65,,22.0,0.0,55,,0.0,0.0,42,,1.6,0.0,33,,4.2,2.1,23,
443,Diamond Peak,Eureka,8017,1998,6.2,2.7,28,,8.2,4.6,24,,12.2,6.8,31,,16.0,6.2,34,,19.7,0.0,40,,24.9,0.0,49,,28.0,0.0,65,,30.0,0.0,66,,30.4,0.0,53,,0.0,0.0,39,,3.3,1.6,32,,4.8,1.8,25,
443,Diamond Peak,Eureka,8017,1999,6.7,2.7,28,,9.3,4.8,28,,10.7,4.9,33,,12.4,0.8,32,,17.9,1.6,44,,18.8,0.0,55,,20.6,0.0,64,,21.0,0.0,62,,22.0,0.0,55,,0.0,0.0,49,,0.1,0.0,40,,0.9,0.3,26,
443,Diamond Peak,Eureka,8017,2000,2.0,1.5,28,,3.5,0.7,30,,8.5,5.4,30,,10.6,5.4,,,11.6,0.0,49,,15.0,0.0,59,,15.7,0.0,66,,15.7,0.0,64,,18.3,0.0,55,,0.0,0.0,42,,4.1,2.7,26,,5.0,1.9,30,
443,Diamond Peak,Eureka,8017,2001,5.8,2.6,24,,8.4,4.7,24,,10.4,6.2,34,,13.1,1.7,36,,16.7,0.0,53,,16.7,0.0,59,,16.7,0.0,64,,17.9,0.0,67,,18.2,0.0,59,,0.0,0.0,48,,0.7,0.0,34,,2.3,0.8,25,
443,Diamond Peak,Eureka,8017,2002,4.4,2.2,24,,6.2,3.6,29,,8.6,6.0,29,,10.1,4.1,40,,15.0,0.2,47,,16.9,0.0,59,,17.2,0.0,68,,17.6,0.0,63,,17.7,0.0,55,,0.0,0.0,41,,1.0,0.0,33,,1.8,0.0,26,
443,Diamond Peak,Eureka,8017,2003,3.1,0.6,35,,3.6,0.0,24,,5.6,2.4,33,,7.1,0.0,34,,11.7,0.0,49,,14.3,0.0,59,,14.4,0.0,69,,16.1,0.0,65,,17.1,0.0,57,56,0.0,0.0,51,49,0.0,0.0,31,33,1.0,0.0,30,31
443,Diamond Peak,Eureka,8017,2004,3.7,2.3,29,32,5.1,3.3,26,32,9.4,6.7,42,33,10.3,0.0,40,39,14.0,0.0,49,51,15.1,0.0,58,60,15.3,0.0,65,64,16.1,0.0,61,62,17.3,0.0,54,55,0.0,0.0,42,41,4.9,1.8,32,33,7.6,2.4,31,32
443,Diamond Peak,Eureka,8017,2005,9.3,3.3,31,32,11.8,4.6,32,32,14.5,7.3,34,32,18.0,9.9,38,32,24.4,5.5,47,39,30.0,0.0,53,54,30.3,0.0,67,66,31.0,0.0,63,62,32.2,0.0,53,54,0.0,0.0,46,43,1.0,0.0,38,35,3.1,1.5,31,33
443,Diamond Peak,Eureka,8017,2006,4.6,1.9,30,32,7.4,3.8,30,32,9.9,5.5,28,32,14.4,8.0,40,34,18.1,0.0,51,49,18.7,0.0,61,61,18.9,0.0,67,66,20.1,0.0,64,66,20.1,0.0,55,57,0.0,0.0,44,43,2.1,0.0,36,35,3.7,0.3,30,31
443,Diamond Peak,Eureka,8017,2007,5.2,1.9,25,31,6.2,3.1,31,31,8.9,6.3,39,33,12.0,1.8,41,38,14.8,0.0,51,51,16.2,0.0,60,60,17.7,0.0,69,68,18.2,0.0,65,65,19.3,0.0,55,54,0.0,0.0,44,43,0.8,0.0,39,35,1.6,0.1,25,32
443,Diamond Peak,Eureka,8017,2008,5.0,3.0,24,33,7.8,2.9,30,32,9.8,5.2,32,32,10.5,1.5,37,39,11.3,0.2,46,47,12.3,0.0,57,58,12.5,0.0,67,67,12.8,0.0,66,67,13.5,0.0,57,56,0.0,0.0,47,45,0.7,0.0,39,37,2.3,0.0,27,31
443,Diamond Peak,Eureka,8017,2009,4.4,1.5,32,32,7.5,3.9,30,32,10.2,6.1,33,32,12.5,3.5,38,32,19.4,1.0,52,49,20.3,0.0,52,52,22.6,0.0,65,65,22.7,0.0,62,63,23.3,0.0,60,60,0.0,0.0,40,41,2.2,0.1,38,34,2.5,0.1,25,28
443,Diamond Peak,Eureka,8017,2010,5.2,2.8,31,31,7.5,4.3,29,32,8.9,5.7,32,32,13.6,8.4,36,32,16.5,0.6,40,39,20.7,0.0,56,56,20.9,0.0,66,66,21.5,0.0,63,66,21.7,0.0,59,59,0.0,0.0,45,46,2.9,0.0,32,36,7.1,2.2,32,33
443,Diamond Peak,Eureka,8017,2011,10.1,3.7,31,32,10.2,2.9,26,32,13.0,5.1,33,32,15.7,6.7,36,33,19.1,0.0,41,42,23.4,0.0,54,54,24.0,0.0,64,67,24.9,0.0,66,66,25.3,0.0,59,60,0.0,0.0,46,46,1.8,0.0,33,33,3.0,0.4,28,27
443,Diamond Peak,Eureka,8017,2012,3.3,0.6,33,27,4.6,1.6,28,30,6.9,3.9,36,31,9.2,0.2,43,42,10.9,0.0,50,52,11.7,0.0,59,61,11.8,0.0,66,67,12.2,0.0,65,65,14.4,0.0,59,59,0.0,0.0,47,47,0.6,0.0,39,37,2.0,0.0,27,32
443,Diamond Peak,Eureka,8017,2013,5.4,2.3,27,32,8.4,5.7,27,33,10.9,8.1,38,32,11.7,2.2,39,39,13.6,0.0,48,50,14.4,0.0,60,63,14.4,0.0,67,66,15.9,0.0,64,66,16.8,0.0,53,53,0.0,0.0,42,41,2.0,0.9,37,34,2.8,0.3,28,31
443,Diamond Peak,Eureka,8017,2014,4.8,2.8,34,31,6.1,4.2,33,32,8.2,5.5,36,32,10.2,4.2,41,40,12.8,0.7,49,48,14.3,0.0,58,61,14.4,0.0,66,67,15.5,0.0,57,61,17.6,0.0,56,59,0.0,0.0,50,50,0.1,0.0,37,36,1.1,0.2,28,34
443,Diamond Peak,Eureka,8017,2015,4.4,2.5,30,33,5.6,3.5,34,34,6.3,0.4,42,40,7.0,0.0,40,44,8.7,0.0,43,47,11.3,0.0,62,63,11.5,0.0,61,62,12.5,0.0,65,64,12.8,0.0,49,58,0.0,0.0,40,47,3.2,0.0,26,35,6.6,1.4,23,33
443,Diamond Peak,Eureka,8017,2016,11.5,5.1,26,33,14.9,6.3,33,33,16.0,5.0,34,33,19.6,1.8,38,37,25.1,2.0,43,42,27.3,0.0,57,59,28.2,0.0,61,66,28.4,0.0,60,66,29.2,0.0,50,57,0.0,0.0,43,48,1.1,0.0,36,38,3.7,2.1,26,34
443,Diamond Peak,Eureka,8017,2017,6.4,3.8,24,33,9.8,5.8,29,33,11.2,5.4,36,34,14.2,1.4,35,37,17.6,0.0,45,49,18.9,0.0,54,61,19.5,0.0,62,67,20.0,0.0,60,67,20.6,0.0,48,56,0.0,0.0,40,45,0.6,0.0,37,38,1.9,0.7,33,29
443,Diamond Peak,Eureka,8017,2018,2.4,1.3,34,31,3.8,2.1,27,32,5.3,2.3,32,32,9.0,0.7,40,40,10.3,0.0,46,48,12.7,0.0,57,61,12.7,0.0,65,66,14.0,0.0,62,67,14.5,0.0,56,62,0.0,0.0,40,45,1.4,0.0,33,34,3.2,2.2,27,34
443,Diamond Peak,Eureka,8017,2019,5.6,4.0,28,33,8.6,5.7,21,33,12.7,7.6,31,33,17.5,11.2,39,33,22.2,0.0,40,41,28.7,0.0,51,53,29.3,0.0,,66,29.4,0.0,,68,29.6,0.0,,59,0.0,0.0,,44,0.2,0.0,,38,2.0,1.6,,34
443,Diamond Peak,Eureka,8017,2020,4.3,2.2,,34,6.0,2.9,,33,6.8,3.4,,34,8.8,0.5,,42,9.8,0.0,52,53,10.6,0.0,59,58,11.4,0.0,,67,11.4,0.0,,70,11.5,0.0,,64,0.0,0.0,,52,0.2,0.0,,38,1.6,0.8,,31
443,Diamond Peak,Eureka,8017,2021,3.4,2.6,,32,5.4,3.4,,33,8.0,5.6,,33,10.9,6.3,,38,12.9,0.0,,49,14.6,0.0,,63,15.0,0.0,,66,17.3,0.0,,66,17.8,0.0,,63,0.0,0.0,,45,3.3,0.0,,38,3.6,0.2,,34
445,Disaster Peak,Humboldt,6260,1994,3.1,1.4,32,,3.8,2.3,27,,7.7,5.7,39,,8.3,0.0,43,,10.2,0.0,51,,11.9,0.0,60,,11.9,0.0,72,,12.0,0.0,70,,12.0,0.0,61,,0.0,0.0,44,,0.3,0.0,24,,5.4,4.8,27,
445,Disaster Peak,Humboldt,6260,1995,8.8,7.4,30,,15.8,12.2,38,,16.3,6.6,33,,21.7,1.0,37,,24.4,0.0,47,,26.7,0.0,54,,28.1,0.0,64,,28.9,0.0,65,,28.9,0.0,59,,0.0,0.0,46,,0.2,0.0,40,,1.0,0.0,30,
445,Disaster Peak,Humboldt,6260,1996,7.0,3.1,28,,13.3,10.0,31,,15.5,11.1,36,,18.3,6.0,41,,20.0,0.0,47,,22.8,0.0,59,,24.7,0.0,70,,25.2,0.0,68,,25.2,0.0,55,,0.0,0.0,45,,2.3,0.0,36,,4.1,0.0,29,
445,Disaster Peak,Humboldt,6260,1997,12.6,6.2,27,,19.4,8.2,29,,19.7,8.3,37,,21.0,0.0,37,,23.5,0.0,55,,24.0,0.0,56,,25.7,0.0,65,,26.9,0.0,67,,26.9,0.0,58,,0.0,0.0,45,,0.5,0.0,37,,1.4,0.0,27,
445,Disaster Peak,Humboldt,6260,1998,2.9,1.5,30,,9.3,6.8,28,,13.8,10.3,34,,16.8,4.8,39,,18.9,0.0,43,,24.0,0.0,53,,27.4,0.0,70,,27.5,0.0,70,,27.7,0.0,59,,0.0,0.0,44,,0.6,0.0,32,,3.6,0.8,25,
445,Disaster Peak,Humboldt,6260,1999,5.1,1.0,29,,8.8,5.0,28,,13.8,10.0,34,,14.5,6.6,37,,15.9,0.0,47,,17.1,0.0,57,,20.4,0.0,67,,20.4,0.0,65,,20.5,0.0,59,,0.0,0.0,50,,0.4,0.0,41,,1.2,0.0,30,
445,Disaster Peak,Humboldt,6260,2000,2.3,0.6,28,,6.9,5.0,33,,13.2,11.1,35,,15.3,6.5,45,,16.8,0.0,50,,18.2,0.0,62,,18.4,0.0,69,,18.4,0.0,69,,18.4,0.0,56,,0.0,0.0,44,,2.6,0.0,29,,3.8,1.2,31,
445,Disaster Peak,Humboldt,6260,2001,5.3,1.7,28,,7.5,3.2,26,,9.0,4.4,38,,11.4,0.0,38,,13.8,0.0,56,,14.1,0.0,59,,14.4,0.0,66,,14.8,0.0,71,,14.8,0.0,61,,0.0,0.0,50,,0.8,0.0,36,,5.4,2.2,27,
445,Disaster Peak,Humboldt,6260,2002,11.3,7.1,25,,13.4,8.4,31,,15.5,10.1,32,,17.8,4.9,42,,19.2,0.0,49,,20.3,0.0,60,,21.2,0.0,72,,21.3,0.0,65,,21.3,0.0,59,,0.0,0.0,45,,0.5,0.0,38,,2.9,0.0,30,
445,Disaster Peak,Humboldt,6260,2003,7.2,3.0,36,,8.8,0.9,28,,9.7,0.0,36,,11.7,0.0,36,,15.7,0.0,50,,18.5,0.0,62,,18.5,0.0,74,,19.1,0.0,68,,19.6,0.0,60,,0.0,0.0,52,,0.2,0.1,29,,2.6,1.5,29,
445,Disaster Peak,Humboldt,6260,2004,8.4,5.6,27,,11.6,8.0,28,,14.2,9.9,42,,15.6,0.0,44,,17.0,0.0,50,,18.6,0.0,60,58,19.5,0.0,71,66,19.7,0.0,66,65,20.2,0.0,57,57,0.0,0.0,46,47,4.2,0.7,35,35,5.4,0.6,34,31
445,Disaster Peak,Humboldt,6260,2005,7.4,0.9,33,31,9.9,2.1,34,32,11.6,2.5,38,32,14.9,1.7,40,38,17.2,0.0,49,48,19.9,0.0,54,52,21.5,0.0,71,65,21.8,0.0,68,65,21.9,0.0,56,55,0.0,0.0,47,46,1.0,0.0,38,36,3.8,0.9,32,33
445,Disaster Peak,Humboldt,6260,2006,10.5,2.3,31,33,14.6,5.0,32,33,16.7,6.4,31,33,20.0,5.4,42,35,24.0,0.0,52,50,25.1,0.0,62,57,25.5,0.0,72,68,25.5,0.0,66,66,25.6,0.0,59,59,0.0,0.0,47,48,0.4,0.0,36,37,3.7,0.4,31,32
445,Disaster Peak,Humboldt,6260,2007,6.2,0.8,28,29,6.6,0.0,34,31,9.5,1.6,43,34,10.2,0.0,44,42,11.5,0.0,54,54,11.8,0.0,61,60,12.6,0.0,73,69,12.6,0.0,68,68,12.8,0.0,56,59,0.0,0.0,45,44,2.4,0.0,39,37,3.3,0.1,26,31
445,Disaster Peak,Humboldt,6260,2008,7.9,3.8,26,31,12.6,8.3,32,32,15.3,10.4,34,32,16.5,7.7,39,35,16.9,0.0,49,48,18.5,0.0,59,54,18.8,0.0,69,62,18.8,0.0,68,64,18.8,0.0,60,58,0.0,0.0,49,47,0.8,0.0,42,39,5.0,0.0,28,33
445,Disaster Peak,Humboldt,6260,2009,9.7,4.4,34,32,11.8,6.1,33,32,13.3,6.4,34,33,15.2,0.4,41,40,16.1,0.0,54,49,17.8,0.0,56,55,20.7,0.0,69,65,20.7,0.0,66,64,20.9,0.0,64,62,0.0,0.0,43,45,1.3,0.0,38,36,2.8,0.0,26,26
445,Disaster Peak,Humboldt,6260,2010,5.3,1.9,33,31,8.7,4.1,33,32,11.1,6.6,36,33,12.8,4.0,39,36,15.0,0.0,43,44,16.7,0.0,56,54,17.2,0.0,68,62,17.5,0.0,65,62,17.8,0.0,60,56,0.0,0.0,49,49,5.5,0.0,34,38,8.8,1.5,32,34
445,Disaster Peak,Humboldt,6260,2011,15.3,6.1,32,33,17.2,5.5,29,33,19.0,6.4,34,33,24.1,9.1,37,32,26.6,0.0,44,43,29.0,0.0,55,51,29.9,0.0,66,59,30.1,0.0,69,63,31.2,0.0,64,60,0.0,0.0,49,48,1.2,0.0,34,35,2.0,0.0,32,29
445,Disaster Peak,Humboldt,6260,2012,2.0,0.0,34,30,4.9,2.0,31,31,5.1,1.6,37,32,7.4,0.0,45,41,9.1,0.0,52,48,9.8,0.0,58,55,10.2,0.0,71,64,10.3,0.0,,,10.6,0.0,64,67,0.0,0.0,50,52,2.1,0.0,40,39,3.8,0.0,29,34
445,Disaster Peak,Humboldt,6260,2013,7.8,3.6,30,32,9.3,4.7,32,33,10.0,2.6,40,39,10.8,0.0,43,48,11.6,0.0,51,58,13.2,0.0,61,66,14.5,0.0,73,77,16.2,0.0,69,75,17.0,0.0,57,63,0.0,0.0,45,48,0.7,0.4,40,37,1.9,0.0,29,32
445,Disaster Peak,Humboldt,6260,2014,2.7,0.9,37,31,3.9,0.5,35,33,6.9,0.0,39,39,9.6,0.8,44,47,11.9,0.0,53,58,12.1,0.0,60,66,12.5,0.0,72,73,13.3,0.0,66,70,13.7,0.0,61,68,0.0,0.0,52,51,0.7,0.0,37,37,3.0,0.3,33,35
445,Disaster Peak,Humboldt,6260,2015,7.5,2.3,38,33,8.4,1.0,40,36,9.7,0.4,45,42,10.2,0.0,44,48,11.0,0.0,52,56,13.2,0.0,67,64,13.2,0.0,66,68,15.3,0.0,69,70,15.9,0.0,61,64,0.0,0.0,54,53,2.4,0.0,33,36,3.5,0.3,29,33
445,Disaster Peak,Humboldt,6260,2016,9.2,5.7,30,34,12.3,8.7,38,34,12.7,3.8,39,37,15.9,0.0,48,49,16.9,0.0,51,52,18.5,0.0,63,64,19.0,0.0,69,76,19.0,0.0,70,77,19.2,0.0,59,66,0.0,0.0,48,51,1.8,0.1,42,40,2.8,0.3,27,34
445,Disaster Peak,Humboldt,6260,2017,9.0,2.4,27,34,15.4,9.2,33,33,18.6,9.3,40,35,20.6,0.0,41,43,23.7,0.0,52,53,25.4,0.0,61,62,26.3,0.0,73,78,26.3,0.0,71,76,26.6,0.0,59,66,0.0,0.0,46,49,0.7,0.0,39,38,3.5,0.0,35,31
445,Disaster Peak,Humboldt,6260,2018,4.0,0.0,37,33,5.5,0.0,30,33,6.6,0.9,35,33,10.7,0.0,43,45,12.9,0.0,53,51,16.7,0.0,60,56,17.0,0.0,73,72,17.1,0.0,69,75,17.2,0.0,61,66,0.0,0.0,48,48,0.8,0.0,38,36,3.7,2.6,29,34
445,Disaster Peak,Humboldt,6260,2019,5.6,3.8,34,34,8.9,5.5,26,34,14.8,10.9,35,33,16.0,6.6,44,41,17.7,0.0,49,49,20.5,0.0,58,54,21.1,0.0,68,67,21.1,0.0,69,72,21.4,0.0,55,59,0.0,0.0,42,42,0.9,0.0,41,37,2.0,0.5,31,34
